2,1,24:14:23:03:14:44,9/23/2024 3:14:47 AM,500,100,False,False,False,False,0,-25,52,4.386002,117.8,7.199998,121.1,8.399999,1.019165,1.356234,1.801604,True,True
2,1,24:14:23:03:14:44,9/23/2024 3:14:50 AM,500,100,False,False,False,False,0,-25,100.8697,4.896029,256.3,18.3,256.4001,18.4,2.824932,2.843345,3.150008,True,True
2,1,24:14:23:03:14:44,9/23/2024 3:14:53 AM,500,100,False,False,False,False,0,75,162.6,4.343845,208.9,11.9,211.7,13.2,2.113208,2.230382,2.833156,True,True
